,itemID,size,color,manufacturerID,price,customerID,salutation,state,deliveryTime,ageOfAccountUntilTimeOfOrder,age,returnShipment
0,2294.0,110.0,77.0,2.0,16.9,58905.0,3.0,7.0,-1,0,54,0
1,2294.0,110.0,76.0,2.0,16.9,58905.0,3.0,7.0,-1,0,54,0
2,1553.0,109.0,50.0,47.0,209.0,44626.0,3.0,9.0,-1,665,43,0
3,2294.0,112.0,76.0,2.0,16.9,58905.0,3.0,7.0,-1,0,54,0
4,2294.0,110.0,75.0,2.0,16.9,58905.0,3.0,7.0,-1,0,54,0
5,2346.0,110.0,17.0,19.0,59.9,58477.0,3.0,1.0,-1,0,57,0
6,192.0,118.0,42.0,4.0,69.9,7944.0,3.0,1.0,-1,7,60,0
7,2290.0,110.0,77.0,2.0,21.9,58913.0,3.0,0.0,3,0,56,0
8,192.0,120.0,42.0,4.0,69.9,7944.0,3.0,1.0,5,13,60,0
9,2382.0,110.0,78.0,2.0,59.9,56891.0,3.0,7.0,-1,0,49,0
10,18.0,115.0,50.0,13.0,39.9,14226.0,3.0,1.0,4,442,63,0
11,172.0,115.0,22.0,19.0,49.9,8259.0,3.0,6.0,2,23,74,0
12,2452.0,112.0,50.0,4.0,79.9,59037.0,3.0,2.0,9,0,67,0
13,97.0,118.0,72.0,27.0,49.9,8140.0,3.0,9.0,3,474,49,0
14,2279.0,107.0,85.0,2.0,26.9,58916.0,3.0,9.0,3,0,48,0
15,2279.0,107.0,70.0,2.0,26.9,58916.0,3.0,9.0,3,0,48,0
16,113.0,55.0,22.0,42.0,79.9,18146.0,3.0,1.0,-1,536,47,0
17,60.0,118.0,42.0,27.0,59.9,7725.0,3.0,0.0,1,487,52,0
18,2290.0,112.0,75.0,2.0,21.9,58913.0,3.0,0.0,21,0,56,0
19,145.0,116.0,70.0,2.0,24.9,4182.0,3.0,7.0,-1,221,50,0
20,256.0,118.0,85.0,2.0,24.9,9718.0,3.0,5.0,3,468,59,0
21,138.0,116.0,77.0,2.0,49.9,4182.0,3.0,7.0,-1,221,50,0
22,266.0,118.0,76.0,1.0,29.9,9718.0,3.0,5.0,3,468,59,0
23,31.0,114.0,85.0,2.0,21.9,12795.0,3.0,7.0,3,0,58,0
24,343.0,114.0,65.0,4.0,69.9,24399.0,3.0,0.0,6,510,61,0
25,2294.0,107.0,50.0,2.0,16.9,16359.0,3.0,5.0,1,755,63,0
26,145.0,116.0,77.0,2.0,24.9,4182.0,3.0,7.0,-1,221,50,0
27,212.0,115.0,50.0,48.0,44.9,12472.0,3.0,7.0,5,512,51,0
28,2279.0,112.0,77.0,2.0,26.9,54061.0,3.0,7.0,4,0,57,0
29,2279.0,112.0,76.0,2.0,26.9,54061.0,3.0,7.0,4,0,57,0
30,67.0,115.0,77.0,2.0,19.9,12783.0,3.0,0.0,3,0,51,0
31,145.0,116.0,49.0,2.0,21.9,4182.0,3.0,7.0,-1,221,50,0
32,50.0,116.0,17.0,4.0,69.9,799.0,3.0,2.0,4,20,63,0
33,2279.0,107.0,82.0,2.0,26.9,58892.0,3.0,7.0,-1,1,66,0
34,2290.0,112.0,54.0,2.0,21.9,16371.0,3.0,10.0,22,746,61,0
35,21.0,115.0,72.0,13.0,19.9,23897.0,3.0,4.0,2,0,52,0
36,2290.0,107.0,78.0,2.0,21.9,29816.0,3.0,7.0,2,31,41,0
37,2347.0,107.0,49.0,96.0,39.9,21264.0,3.0,1.0,2,739,51,0
38,2338.0,108.0,68.0,13.0,79.9,2574.0,3.0,1.0,1,728,61,0
39,54.0,59.0,50.0,0.0,89.9,3613.0,3.0,1.0,5,0,-1,0
40,2290.0,110.0,78.0,2.0,24.9,54032.0,3.0,1.0,24,0,51,0
41,291.0,118.0,85.0,4.0,49.9,14106.0,3.0,15.0,-1,468,55,0
42,1572.0,110.0,68.0,28.0,59.9,30034.0,3.0,0.0,7,129,65,0
43,2375.0,107.0,70.0,10.0,79.9,59151.0,3.0,9.0,30,0,53,0
44,60.0,118.0,42.0,27.0,39.9,7725.0,3.0,0.0,-1,488,52,0
45,172.0,116.0,22.0,19.0,49.9,8259.0,3.0,6.0,-1,0,74,0
46,157.0,63.0,22.0,53.0,59.9,17247.0,3.0,9.0,-1,0,45,0
47,172.0,115.0,22.0,19.0,49.9,8259.0,3.0,6.0,-1,0,74,0
48,60.0,118.0,42.0,27.0,39.9,7725.0,3.0,0.0,1,489,52,0
49,1568.0,117.0,78.0,10.0,49.9,42828.0,3.0,7.0,-1,1,54,0
50,21.0,114.0,72.0,13.0,39.9,12771.0,3.0,0.0,3,0,61,0
51,2290.0,112.0,76.0,2.0,21.9,54061.0,3.0,7.0,4,0,57,0
52,2290.0,112.0,77.0,2.0,21.9,54061.0,3.0,7.0,4,0,57,0
53,1572.0,110.0,80.0,28.0,59.9,30034.0,3.0,0.0,7,129,65,0
54,210.0,114.0,36.0,4.0,69.9,7951.0,3.0,0.0,1,18,59,0
55,2415.0,108.0,68.0,4.0,79.9,53829.0,3.0,7.0,4,0,45,0
56,2281.0,112.0,75.0,2.0,39.9,16325.0,3.0,6.0,1,720,53,0
57,2281.0,112.0,77.0,2.0,39.9,16325.0,3.0,6.0,1,720,53,0
58,2276.0,112.0,75.0,36.0,29.9,54059.0,3.0,0.0,22,0,61,0
59,175.0,60.0,19.0,0.0,129.9,10067.0,3.0,6.0,-1,438,52,0
60,2279.0,112.0,49.0,2.0,26.9,54053.0,3.0,10.0,3,0,60,0
61,2287.0,110.0,49.0,4.0,59.9,54079.0,3.0,9.0,23,0,59,0
62,50.0,115.0,16.0,4.0,49.9,16701.0,3.0,10.0,-1,468,51,0
63,60.0,118.0,61.0,27.0,39.9,7725.0,3.0,0.0,-1,488,52,0
64,176.0,59.0,22.0,0.0,129.9,10067.0,3.0,6.0,9,438,52,0
65,145.0,116.0,85.0,2.0,21.9,4182.0,3.0,7.0,-1,221,50,0
66,21.0,116.0,77.0,13.0,19.9,20963.0,3.0,9.0,-1,14,64,0
67,1600.0,116.0,78.0,41.0,99.9,7824.0,3.0,7.0,10,653,51,0
68,186.0,115.0,17.0,13.0,49.9,19223.0,3.0,6.0,3,4,64,0
69,2281.0,107.0,49.0,2.0,39.9,47316.0,3.0,4.0,5,0,-1,0
70,2355.0,107.0,49.0,45.0,34.9,50019.0,3.0,1.0,4,0,55,0
71,2329.0,107.0,17.0,28.0,59.9,55423.0,3.0,4.0,4,0,51,0
72,60.0,118.0,42.0,27.0,39.9,5244.0,3.0,9.0,-1,503,52,0
73,291.0,116.0,16.0,4.0,49.9,14127.0,3.0,9.0,2,458,51,0
74,2418.0,116.0,77.0,4.0,69.9,52927.0,3.0,6.0,2,31,42,0
75,2356.0,110.0,49.0,2.0,49.9,56145.0,3.0,1.0,3,0,68,0
76,1435.0,115.0,65.0,2.0,39.9,39191.0,3.0,9.0,-1,0,62,0
