,itemID,size,color,manufacturerID,price,customerID,salutation,state,deliveryTime,ageOfAccountUntilTimeOfOrder,age,returnShipment
0,399.0,118.0,35.0,45.0,14.9,16371.0,3.0,10.0,2,474,61,0
1,2329.0,112.0,65.0,28.0,59.9,2687.0,3.0,1.0,14,504,49,0
2,116.0,60.0,17.0,0.0,84.9,7525.0,3.0,6.0,17,72,55,0
3,1465.0,114.0,49.0,10.0,69.9,26654.0,3.0,14.0,-1,562,66,0
4,176.0,68.0,17.0,0.0,89.9,32888.0,3.0,0.0,3,447,120,0
5,216.0,115.0,83.0,41.0,69.9,16722.0,3.0,9.0,6,0,54,0
6,610.0,120.0,68.0,41.0,49.9,28443.0,3.0,4.0,15,0,-1,0
7,2367.0,81.0,19.0,13.0,69.9,17091.0,3.0,9.0,31,539,52,0
8,2990.0,53.0,58.0,14.0,44.95,56279.0,3.0,13.0,7,0,69,0
9,2423.0,110.0,17.0,45.0,34.9,1046.0,3.0,0.0,8,697,70,0
10,765.0,48.0,78.0,50.0,69.9,15946.0,3.0,9.0,3,59,47,0
11,2436.0,110.0,68.0,35.0,99.9,46970.0,3.0,0.0,4,0,-1,0
12,2313.0,53.0,19.0,118.0,120.0,53096.0,3.0,2.0,-1,25,51,0
13,307.0,118.0,19.0,65.0,69.95,16591.0,3.0,5.0,6,0,38,0
14,2385.0,112.0,7.0,35.0,99.9,57066.0,3.0,9.0,18,0,67,0
15,1572.0,114.0,80.0,28.0,59.9,3245.0,3.0,9.0,58,164,68,0
16,2346.0,110.0,49.0,19.0,59.9,1977.0,2.0,0.0,3,330,59,0
17,1683.0,81.0,22.0,5.0,69.9,43880.0,3.0,1.0,31,0,48,0
18,189.0,120.0,85.0,2.0,21.9,1540.0,3.0,7.0,3,176,58,0
19,2350.0,107.0,7.0,2.0,59.9,46986.0,3.0,15.0,43,708,51,0
20,2969.0,74.0,58.0,38.0,89.95,7519.0,3.0,6.0,15,740,65,0
21,1646.0,81.0,3.0,8.0,69.9,43261.0,3.0,1.0,58,28,55,0
22,320.0,59.0,22.0,69.0,89.9,21126.0,3.0,7.0,-1,0,57,0
23,1384.0,116.0,16.0,2.0,24.9,2915.0,3.0,9.0,4,596,72,0
24,2347.0,114.0,7.0,96.0,39.9,34722.0,3.0,0.0,3,0,70,0
25,2504.0,107.0,44.0,19.0,119.9,56055.0,3.0,10.0,4,20,57,0
26,261.0,116.0,85.0,4.0,69.9,8075.0,3.0,2.0,65,0,-1,0
27,2399.0,110.0,49.0,4.0,79.9,5625.0,3.0,1.0,-1,657,54,0
28,533.0,72.0,76.0,69.0,149.9,5762.0,3.0,0.0,39,425,64,0
29,1780.0,59.0,50.0,0.0,159.9,1683.0,3.0,5.0,5,550,63,0
30,73.0,59.0,49.0,23.0,69.9,4490.0,3.0,0.0,3,0,44,0
31,2327.0,109.0,49.0,2.0,49.9,52420.0,3.0,9.0,8,0,48,0
32,64.0,72.0,63.0,16.0,79.9,1100.0,3.0,6.0,8,411,65,0
33,95.0,118.0,85.0,2.0,16.9,3158.0,3.0,7.0,1,22,68,0
34,68.0,116.0,42.0,4.0,59.9,17657.0,3.0,10.0,2,473,56,0
35,231.0,116.0,17.0,24.0,39.9,19729.0,3.0,2.0,4,484,57,0
36,1884.0,59.0,17.0,0.0,189.0,39193.0,3.0,9.0,2,606,48,0
37,474.0,55.0,19.0,16.0,64.9,16484.0,3.0,15.0,4,499,55,0
38,1674.0,67.0,9.0,0.0,90.0,48550.0,3.0,1.0,2,320,55,0
39,1837.0,67.0,3.0,15.0,209.9,30127.0,3.0,6.0,-1,0,70,0
40,2313.0,59.0,68.0,118.0,120.0,25598.0,3.0,9.0,4,370,-1,0
41,1668.0,78.0,17.0,73.0,99.9,33188.0,3.0,0.0,2,371,-1,0
42,1588.0,120.0,65.0,45.0,39.9,34204.0,3.0,0.0,2,577,71,0
43,1547.0,53.0,17.0,37.0,189.9,37074.0,3.0,7.0,6,3,54,0
44,2968.0,110.0,44.0,10.0,49.9,54075.0,3.0,0.0,141,0,54,0
