,itemID,size,color,manufacturerID,price,customerID,salutation,state,deliveryTime,ageOfAccountUntilTimeOfOrder,age,returnShipment
0,1711.0,94.0,69.0,4.0,89.9,17491.0,3.0,9.0,43,0,46,0
1,1691.0,92.0,70.0,2.0,21.9,17454.0,3.0,1.0,3,0,63,0
2,1666.0,57.0,73.0,0.0,89.9,17511.0,3.0,9.0,2,5,54,0
3,1678.0,97.0,78.0,36.0,29.9,17519.0,3.0,7.0,-1,11,64,0
4,1807.0,94.0,60.0,4.0,79.9,17094.0,3.0,14.0,4,0,63,0
5,1694.0,57.0,19.0,16.0,109.9,17511.0,3.0,9.0,-1,0,54,0
6,107.0,97.0,47.0,45.0,39.9,4376.0,3.0,0.0,2,451,42,0
7,1752.0,100.0,78.0,13.0,49.9,17801.0,3.0,6.0,-1,0,36,0
8,1819.0,92.0,68.0,1.0,49.9,17083.0,3.0,10.0,-1,0,33,0
9,1791.0,92.0,17.0,4.0,79.9,17184.0,3.0,1.0,3,0,57,0
10,1787.0,89.0,19.0,2.0,49.9,18367.0,3.0,6.0,-1,0,52,0
11,1854.0,89.0,39.0,4.0,59.9,18598.0,3.0,0.0,3,0,61,0
12,1744.0,96.0,46.0,2.0,34.9,17179.0,3.0,15.0,28,0,54,0
13,162.0,57.0,17.0,46.0,89.9,4473.0,3.0,1.0,2,438,59,0
14,1810.0,92.0,51.0,4.0,69.9,18639.0,3.0,0.0,26,0,68,0
15,1783.0,94.0,47.0,10.0,99.9,17168.0,3.0,6.0,-1,6,48,0
16,1189.0,98.0,76.0,41.0,99.9,14758.0,3.0,9.0,-1,0,59,0
17,1199.0,98.0,21.0,41.0,99.9,14734.0,3.0,7.0,34,0,53,0
18,1884.0,99.0,19.0,76.0,49.9,18442.0,3.0,9.0,33,13,64,0
19,1720.0,90.0,46.0,2.0,44.9,17558.0,3.0,10.0,-1,0,59,0
20,1773.0,100.0,46.0,4.0,69.9,18634.0,3.0,2.0,21,1,-1,0
21,1815.0,90.0,17.0,45.0,39.9,18372.0,3.0,0.0,4,0,-1,0
22,1826.0,92.0,71.0,41.0,89.9,18621.0,3.0,10.0,2,0,63,0
