,itemID,size,color,manufacturerID,price,customerID,salutation,state,deliveryTime,ageOfAccountUntilTimeOfOrder,age,returnShipment
0,2360.0,109.0,85.0,13.0,49.9,57010.0,3.0,9.0,73.0,0.0,49.0,0
1,50.0,114.0,49.0,4.0,69.9,3332.0,3.0,6.0,105.0,0.0,59.0,0
2,174.0,114.0,49.0,2.0,16.9,3231.0,3.0,1.0,105.0,417.0,44.0,0
3,174.0,120.0,17.0,2.0,19.9,15112.0,3.0,10.0,83.0,486.0,51.0,0
4,188.0,115.0,12.0,2.0,19.9,15103.0,3.0,7.0,83.0,471.0,59.0,0
5,186.0,118.0,78.0,13.0,49.9,3236.0,3.0,9.0,72.0,433.0,50.0,0
6,2346.0,108.0,78.0,19.0,59.9,51560.0,3.0,9.0,94.0,0.0,52.0,0
7,189.0,114.0,77.0,2.0,21.9,3255.0,3.0,10.0,72.0,417.0,59.0,0
8,2441.0,107.0,49.0,2.0,39.9,51612.0,3.0,8.0,107.0,0.0,40.0,0
9,145.0,114.0,22.0,2.0,21.9,15118.0,3.0,1.0,72.0,461.0,51.0,0
10,2346.0,108.0,29.0,19.0,59.9,56282.0,3.0,6.0,74.0,0.0,55.0,0
11,137.0,118.0,50.0,45.0,39.9,3201.0,3.0,5.0,94.0,435.0,37.0,0
12,145.0,114.0,17.0,2.0,21.9,15118.0,3.0,1.0,72.0,461.0,51.0,0
13,2341.0,108.0,78.0,4.0,59.9,51554.0,3.0,3.0,108.0,0.0,52.0,0
14,137.0,118.0,35.0,45.0,39.9,3201.0,3.0,5.0,94.0,435.0,37.0,0
15,2359.0,112.0,85.0,13.0,69.9,57029.0,3.0,10.0,94.0,0.0,48.0,0
16,45.0,120.0,19.0,28.0,69.9,3380.0,3.0,9.0,105.0,0.0,45.0,0
17,32.0,118.0,52.0,4.0,59.9,3355.0,3.0,7.0,70.0,0.0,66.0,0
18,186.0,115.0,19.0,13.0,59.9,9571.0,3.0,14.0,94.0,0.0,55.0,0
19,189.0,120.0,70.0,2.0,21.9,3255.0,3.0,10.0,72.0,439.0,59.0,0
20,156.0,117.0,77.0,31.0,0.0,15144.0,3.0,10.0,35.0,484.0,45.0,0
21,81.0,116.0,12.0,4.0,69.9,3356.0,3.0,0.0,116.0,0.0,50.0,0
22,189.0,114.0,49.0,2.0,21.9,3255.0,3.0,10.0,72.0,439.0,59.0,0
